gene_id,symbol,name
ENSG00000257267,ZNF271P,"zinc finger protein 271, pseudogene"
ENSG00000257270,,
ENSG00000257275,,
ENSG00000257279,LOC100506551,uncharacterized LOC100506551
ENSG00000257283,LOC105369911,uncharacterized LOC105369911
ENSG00000257285,PRMT5-DT,PRMT5 divergent transcript
ENSG00000257294,,
ENSG00000257298,,
ENSG00000257303,CNPY2-AS1,CNPY2 antisense RNA 1
ENSG00000257315,ZBED6,zinc finger BED-type containing 6
ENSG00000257327,,
ENSG00000257329,,
ENSG00000257335,MGAM,maltase-glucoamylase
ENSG00000257337,TNS2-AS1,TNS2 antisense RNA 1
ENSG00000257341,,
ENSG00000257345,LINC02413,long intergenic non-protein coding RNA 2413
ENSG00000257354,MIRLET7IHG,MIRLET7I host gene
ENSG00000257355,,
ENSG00000257365,FNTB,"farnesyltransferase, CAAX box, subunit beta"
ENSG00000257366,,
ENSG00000257373,,
ENSG00000257379,,
ENSG00000257386,,
ENSG00000257390,,
ENSG00000257391,,
ENSG00000257398,,
ENSG00000257407,,
ENSG00000257411,,
ENSG00000257433,RPAP3-DT,RPAP3 divergent transcript
ENSG00000257443,LRIG3-DT,LRIG3 divergent transcript
ENSG00000257446,ZNF878,zinc finger protein 878
ENSG00000257449,,
ENSG00000257452,,
ENSG00000257453,PHLDA1-AS1,PHLDA1 antisense RNA 1
ENSG00000257470,,
ENSG00000257473,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2"
ENSG00000257474,,
ENSG00000257488,LINC02354,long intergenic non-protein coding RNA 2354
ENSG00000257495,KRT73-AS1,KRT73 antisense RNA 1
ENSG00000257496,LOC124902923,uncharacterized LOC124902923
ENSG00000257497,GLIPR1-AS1,GLIPR1 antisense RNA 1
ENSG00000257507,LINC02373,long intergenic non-protein coding RNA 2373
ENSG00000257511,LOC100420981,nucleosome assembly protein 1 like 1 pseudogene
ENSG00000257523,LINC02326,long intergenic non-protein coding RNA 2326
ENSG00000257524,,
ENSG00000257526,,
ENSG00000257528,KRT8P19,keratin 8 pseudogene 19
ENSG00000257529,RPL36A-HNRNPH2,RPL36A-HNRNPH2 readthrough
ENSG00000257534,,
ENSG00000257539,HSPA8P14,heat shock protein family A (Hsp70) member 8 pseudogene 14
ENSG00000257541,LINC02403,long independently transcribed non-coding RNA 2403
ENSG00000257542,OR7E47P,olfactory receptor family 7 subfamily E member 47 pseudogene
ENSG00000257543,,
ENSG00000257545,LOC100505978,uncharacterized LOC100505978
ENSG00000257548,,
ENSG00000257550,ATF7-AS1,ATF7 antisense RNA 1
ENSG00000257556,LOC124903398,uncharacterized LOC124903398
ENSG00000257557,PPP1R12A-AS1,PPP1R12A antisense RNA 1
ENSG00000257568,MON2-AS1,MON2 antisense RNA 1
ENSG00000257576,HSPD1P4,heat shock protein family D (Hsp60) member 1 pseudogene 4
ENSG00000257585,LINC00609,long independently transcribed non-coding RNA 609
ENSG00000257588,AQP5-AS1,AQP5 and AQP2 antisense RNA 2
ENSG00000257591,ZNF625,zinc finger protein 625
ENSG00000257594,GALNT4,polypeptide N-acetylgalactosaminyltransferase 4
ENSG00000257595,LINC02356,long independently transcribed non-coding RNA 2356
ENSG00000257599,OVCH1-AS1,OVCH1 antisense RNA 1
ENSG00000257605,MYG1-AS1,MYG1 antisense RNA 1
ENSG00000257611,,
ENSG00000257612,MIR4307HG,MIR4307 host gene
ENSG00000257614,,
ENSG00000257621,PSMA3-AS1,PSMA3 antisense RNA 1
ENSG00000257622,,
ENSG00000257636,G2E3-AS1,G2E3 antisense RNA 1
ENSG00000257653,,
ENSG00000257660,ADCY6-DT,ADCY6 divergent transcript
ENSG00000257663,,
ENSG00000257671,KRT7-AS,KRT7 antisense RNA 1
ENSG00000257675,BTBD10P1,BTB domain containing 10 pseudogene 1
ENSG00000257681,STAB2-AS1,STAB2 antisense RNA 1
ENSG00000257683,LINC02463,long intergenic non-protein coding RNA 2463
ENSG00000257696,BLTP3B-DT,BLTP3B divergent transcript
ENSG00000257698,GIHCG,GIHCG inhibitor of miR-200b/200a/429 expression
ENSG00000257702,LBX2-AS1,LBX2 antisense RNA 1
ENSG00000257704,INAFM1,InaF motif containing 1
ENSG00000257718,CPNE8-AS1,CPNE8 antisense RNA 1
ENSG00000257727,CNPY2,canopy FGF signaling regulator 2
ENSG00000257735,,
ENSG00000257748,LINC02281,long independently transcribed non-coding RNA 2281
ENSG00000257752,LOC100420011,transmembrane protein 38A pseudogene
ENSG00000257758,KRT18P20,keratin 18 pseudogene 20
ENSG00000257761,LOC124902964,uncharacterized LOC124902964
ENSG00000257763,OR5BK1P,olfactory receptor family 5 subfamily BK member 1 pseudogene
ENSG00000257771,LINC02395,long independently transcribed non-coding RNA 2395
ENSG00000257781,,
ENSG00000257790,EIF4A1P4,eukaryotic translation initiation factor 4A1 pseudogene 4
ENSG00000257800,FNBP1P1,formin binding protein 1 pseudogene 1
ENSG00000257803,PIGAP1,phosphatidylinositol glycan anchor biosynthesis class A pseudogene 1
ENSG00000257808,CSAD-AS1,CSAD antisense RNA 1
ENSG00000257809,MYL6B-AS1,MYL6B antisense RNA 1
ENSG00000257815,PRANCR,progenitor renewal associated non-coding RNA
ENSG00000257817,TBX3-AS1,TBX3 antisense RNA 1
ENSG00000257818,C1GALT1P1,C1GALT1 pseudogene 1
ENSG00000257829,,
ENSG00000257830,KRT86-AS2,KRT86 antisense RNA 2
ENSG00000257837,,
ENSG00000257839,PHLDA1-DT,PHLDA1 divergent transcript
ENSG00000257842,NOVA1-DT,NOVA1 divergent transcript
ENSG00000257851,HNRNPA3P10,heterogeneous nuclear ribonucleoprotein A3 pseudogene 10
ENSG00000257869,,
ENSG00000257870,,
ENSG00000257883,LINC03088,long intergenic non-protein coding RNA 3088
ENSG00000257890,,
ENSG00000257891,,
ENSG00000257894,SYT1-AS1,SYT1 antisense RNA 1
ENSG00000257900,,
ENSG00000257905,,
ENSG00000257907,EEF1A1P17,eukaryotic translation elongation factor 1 alpha 1 pseudogene 17
ENSG00000257913,DDN-AS1,DDN and PRKAG1 antisense RNA 1
ENSG00000257921,,
ENSG00000257923,CUX1,cut like homeobox 1
ENSG00000257924,LINC02416,long intergenic non-protein coding RNA 2416
ENSG00000257940,,
ENSG00000257941,DENRP2,DENR pseudogene 2
ENSG00000257949,TEN1,TEN1 subunit of CST complex
ENSG00000257951,,
ENSG00000257954,,
ENSG00000257955,,
ENSG00000257956,NOP56P3,NOP56 ribonucleoprotein pseudogene 3
ENSG00000257957,QRSL1P3,QRSL1 pseudogene 3
ENSG00000257964,,
ENSG00000257966,OLA1P3,OLA1 pseudogene 3
ENSG00000257986,LINC02306,long intergenic non-protein coding RNA 2306
ENSG00000257989,SMIM41-AS1,SMIM41 antisense RNA 1
ENSG00000258001,R3HDM2-DT,R3HDM2 divergent transcript
ENSG00000258011,HMGA1P3,high mobility group AT-hook 1 pseudogene 3
ENSG00000258017,TUBA1B-AS1,TUBA1B antisense RNA 1
ENSG00000258018,LINC02457,long intergenic non-protein coding RNA 2457
ENSG00000258034,,
ENSG00000258038,LINC02327,long independently transcribed non-coding RNA 2327
ENSG00000258045,Metazoa_SRP,Metazoan signal recognition particle RNA
ENSG00000258050,,
ENSG00000258053,,
ENSG00000258056,CD63-AS1,CD63 antisense RNA 1
ENSG00000258057,BCDIN3D-AS1,BCDIN3D antisense RNA 1
ENSG00000258064,,
ENSG00000258065,LOC100420424,"Vac14, PIKFYVE complex component pseudogene"
ENSG00000258072,PDCD2P2,PDCD2 pseudogene 2
ENSG00000258077,,
ENSG00000258080,ARHGAP42P4,ARHGAP42 pseudogene 4
ENSG00000258084,,
ENSG00000258086,GPR84-AS1,"GPR84, ZNF385A, ITGA5 and GTSF1 antisense RNA 1"
ENSG00000258096,SLC38A2-AS1,SLC38A2 antisense RNA 1
ENSG00000258099,ATXN2-AS,ATXN2 antisense RNA
ENSG00000258101,TUBA1C-AS1,TUBA1C antisense RNA 1
ENSG00000258102,MAP1LC3B2,microtubule associated protein 1 light chain 3 beta 2
ENSG00000258121,,
ENSG00000258122,,
ENSG00000258123,LINC02444,long independently transcribed non-coding RNA 2444
ENSG00000258136,PRDM4-AS1,PRDM4 antisense RNA 1
ENSG00000258140,,
ENSG00000258168,PTPRB-AS1,PTPRB antisense RNA 1
ENSG00000258169,LINC00485,long independently transcribed non-coding RNA 485
ENSG00000258171,LINC02412,long independently transcribed non-coding RNA 2412
ENSG00000258172,,
ENSG00000258175,LINC02300,long intergenic non-protein coding RNA 2300
ENSG00000258181,,
ENSG00000258183,LINC02392,long independently transcribed non-coding RNA 2392
ENSG00000258199,,
ENSG00000258203,,
ENSG00000258210,,
ENSG00000258232,,
ENSG00000258234,,
ENSG00000258240,LINC01404,long independently transcribed non-coding RNA 1404
ENSG00000258244,OSTF1P1,osteoclast stimulating factor 1 pseudogene 1
ENSG00000258249,,
ENSG00000258256,,
ENSG00000258260,,
ENSG00000258279,LINC00592,long independently transcribed non-coding RNA 592
ENSG00000258285,TESC-AS1,TESC antisense RNA 1
ENSG00000258289,CHURC1,churchill domain containing 1
ENSG00000258303,,
ENSG00000258311,,
ENSG00000258315,BACC1,BPTF associated chromatin complex component 1
ENSG00000258317,,
ENSG00000258323,,
ENSG00000258325,ITFG2-AS1,ITFG2 antisense RNA 1
ENSG00000258334,TROAP-AS1,TROAP and PRPH antisense RNA 1
ENSG00000258343,SNRPF-DT,SNRPF divergent transcript
ENSG00000258344,,
ENSG00000258354,,
ENSG00000258359,PCNPP1,PEST containing nuclear protein pseudogene 1
ENSG00000258365,,
ENSG00000258366,RTEL1,regulator of telomere elongation helicase 1
ENSG00000258373,SLC25A3P2,solute carrier family 25 member 3 pseudogene 2
ENSG00000258375,,
ENSG00000258376,PAPLN-AS1,PAPLN antisense RNA 1
ENSG00000258377,,
ENSG00000258379,,
ENSG00000258383,,
ENSG00000258384,RCCD1-AS1,RCCD1 and UNC45A antisense RNA 1
ENSG00000258388,PPT2-EGFL8,PPT2-EGFL8 readthrough (NMD candidate)
ENSG00000258390,LINC02318,long independently transcribed non-coding RNA 2318
ENSG00000258394,,
ENSG00000258400,,
ENSG00000258402,,
ENSG00000258405,ZNF578,zinc finger protein 578
ENSG00000258410,,
ENSG00000258413,FBXO34-AS1,FBXO34 antisense RNA 1
ENSG00000258422,LOC646548,ADAM metallopeptidase domain 20 pseudogene
ENSG00000258424,,
ENSG00000258429,PDF,"peptide deformylase, mitochondrial"
ENSG00000258430,,
ENSG00000258435,LOC124903037,uncharacterized LOC124903037
ENSG00000258439,LOC100419503,ribosomal protein S2 pseudogene
ENSG00000258441,LINC00641,long independently transcribed non-coding RNA 641
ENSG00000258443,,
ENSG00000258446,CMC1P1,CMC1 pseudogene 1
ENSG00000258450,,
ENSG00000258454,,
ENSG00000258457,AJUBA-DT,AJUBA divergent transcript
ENSG00000258458,OXA1L-DT,OXA1L divergent transcript
ENSG00000258460,LOC124903387,uncharacterized LOC124903387
ENSG00000258461,,
ENSG00000258465,,
ENSG00000258466,,
ENSG00000258469,CHMP4BP1,charged multivesicular body protein 4B pseudogene 1
ENSG00000258471,LOC101929718,uncharacterized LOC101929718
ENSG00000258472,,
ENSG00000258476,LINC01580,long independently transcribed non-coding RNA 1580
ENSG00000258477,PPIAP6,peptidylprolyl isomerase A pseudogene 6
ENSG00000258479,LINC00640,long independently transcribed non-coding RNA 640
ENSG00000258498,DIO3OS,DIO3 opposite strand upstream RNA
ENSG00000258504,SLC25A29-AS1,SLC25A29 antisense RNA 1
ENSG00000258505,LOC100420765,leucine rich pentatricopeptide repeat containing pseudogene
ENSG00000258507,,
ENSG00000258516,,
ENSG00000258517,,
ENSG00000258521,,
ENSG00000258524,NT5CP1,"5',3'-nucleotidase, cytosolic pseudogene 1"
ENSG00000258525,COCH-AS1,COCH antisense RNA 1
ENSG00000258526,LOC105370460,uncharacterized LOC105370460
ENSG00000258529,,
ENSG00000258534,,
ENSG00000258535,,
ENSG00000258537,FRMD6-AS2,FRMD6 antisense RNA 2
ENSG00000258539,,
ENSG00000258545,RHOXF1-AS1,RHOXF1 antisense RNA 1
ENSG00000258548,LINC00645,long independently transcribed non-coding RNA 645
ENSG00000258551,CRAT37,cervical cancer-associated transcript 37
ENSG00000258553,PCNX4-DT,PCNX4 divergent transcript
ENSG00000258555,SPECC1L-ADORA2A,SPECC1L-ADORA2A readthrough (NMD candidate)
ENSG00000258559,,
ENSG00000258561,,
ENSG00000258567,DUX4L16,double homeobox 4 like 16 (pseudogene)
ENSG00000258568,RHOQP1,ras homolog family member Q pseudogene 1
ENSG00000258571,PTTG1P1,PTTG1 pseudogene 1
ENSG00000258572,SYNE3-AS1,SYNE3 antisense RNA 1
ENSG00000258581,,
ENSG00000258584,FAM181A-AS1,FAM181A antisense RNA 1
ENSG00000258588,TRIM6-TRIM34,TRIM6-TRIM34 readthrough
ENSG00000258592,LINC03059,long intergenic non-protein coding RNA 3059
ENSG00000258593,,
ENSG00000258597,SERPINA2,serpin family A member 2 (gene/pseudogene)
ENSG00000258602,LINC01629,long independently transcribed non-coding RNA 1629
ENSG00000258603,,
ENSG00000258609,LINC-ROR,"long independently transcribed non-coding RNA, regulator of reprogramming"
ENSG00000258610,,
ENSG00000258611,YBX2P2,YBX2 pseudogene 2
ENSG00000258615,,
ENSG00000258616,LINC02303,long independently transcribed non-coding RNA 2303
ENSG00000258620,,
ENSG00000258623,RAD51B-AS1,RAD51B antisense RNA 1
ENSG00000258626,COX7A2P1,cytochrome c oxidase subunit 7A2 pseudogene 1
ENSG00000258628,RHPN2P1,rhophilin Rho GTPase binding protein 2 pseudogene 1
ENSG00000258630,LINC02292,long independently transcribed non-coding RNA 2292
ENSG00000258633,LINC02302,long intergenic non-protein coding RNA 2302
ENSG00000258634,,
ENSG00000258636,LRFN5-DT,LRFN5 divergent transcript
ENSG00000258643,BCL2L2-PABPN1,BCL2L2-PABPN1 readthrough
ENSG00000258644,SYNJ2BP-COX16,SYNJ2BP-COX16 readthrough
ENSG00000258646,,
ENSG00000258647,LINC00930,long intergenic non-protein coding RNA 930
ENSG00000258651,SEC23A-AS1,SEC23A antisense RNA 1
ENSG00000258653,,
ENSG00000258654,,
ENSG00000258655,ARHGAP5-AS1,ARHGAP5 antisense RNA 1 (head to head)
ENSG00000258657,GZMH-AS1,GZMH and GMZB antisense RNA 1
ENSG00000258658,TOMM20L-DT,TOMM20L divergent transcript
ENSG00000258659,TRIM34,tripartite motif containing 34
ENSG00000258661,LOC105370455,uncharacterized LOC105370455
ENSG00000258667,HIF1A-AS3,HIF1A antisense RNA 3
ENSG00000258670,,
ENSG00000258673,LINC01397,long independently transcribed non-coding RNA 1397
ENSG00000258674,,
ENSG00000258675,LINC02308,long intergenic non-protein coding RNA 2308
ENSG00000258676,,
ENSG00000258677,,
ENSG00000258678,LINC02317,long independently transcribed non-coding RNA 2317
ENSG00000258682,,
ENSG00000258683,,
ENSG00000258689,LINC01269,long intergenic non-protein coding RNA 1269
ENSG00000258691,,
ENSG00000258695,,
ENSG00000258700,LINC00871,long independently transcribed non-coding RNA 871
ENSG00000258701,VESTAR,VEGFC mRNA stability associated lncRNA
ENSG00000258702,LOC105370645,uncharacterized LOC105370645
ENSG00000258708,SLC25A21-AS1,SLC25A21 antisense RNA 1
ENSG00000258710,LINC01193,long independently transcribed non-coding RNA 1193
ENSG00000258711,,
ENSG00000258717,,
ENSG00000258718,LINC02311,long intergenic non-protein coding RNA 2311
ENSG00000258725,PRC1-AS1,PRC1 antisense RNA 1
ENSG00000258727,AP1G2-AS1,AP1G2 antisense RNA 1
ENSG00000258728,,
ENSG00000258731,DDHD1-DT,DDHD1 divergent transcript
ENSG00000258733,LINC02328,long independently transcribed non-coding RNA 2328
ENSG00000258735,PPP1R13B-DT,PPP1R13B divergent transcript
ENSG00000258736,,
ENSG00000258738,BAZ1A-AS1,BAZ1A antisense RNA 1
ENSG00000258740,FOS-AS1,FOS antisense RNA 1
ENSG00000258741,H2AZ2P1,H2AZ2 pseudogene 1
ENSG00000258743,LINC02301,long intergenic non-protein coding RNA 2301
ENSG00000258744,,
ENSG00000258748,KIF26A-DT,KIF26A divergent transcript
ENSG00000258749,,
ENSG00000258752,FOXN3-AS3,FOXN3 antisense RNA 3
ENSG00000258754,LINC01579,long intergenic non-protein coding RNA 1579
ENSG00000258757,,
ENSG00000258760,,
ENSG00000258763,LOC124902940,uncharacterized LOC124902940
ENSG00000258765,,
ENSG00000258766,DIO2-AS1,DIO2 antisense RNA 1
ENSG00000258768,,
ENSG00000258769,RAP1AP,"RAP1A, member of RAS oncogene family pseudogene"
ENSG00000258774,NANOGP7,Nanog homeobox pseudogene 7
ENSG00000258778,EIF2S2P1,eukaryotic translation initiation factor 2 subunit 2 beta pseudogene 1
ENSG00000258779,LOHAN2,lncRNA oncogene in head and neck cancer 2
ENSG00000258781,CDRT15P13,CDRT15 pseudogene 13
ENSG00000258783,KRT18P6,keratin 18 pseudogene 6
ENSG00000258788,CKS1BP1,CDC28 protein kinase regulatory subunit 1B pseudogene 1
ENSG00000258789,,
ENSG00000258790,,
ENSG00000258791,LINC00520,long independently transcribed non-coding RNA 520
ENSG00000258792,,
ENSG00000258793,BDKRB1-AS1,BDKRB1 antisense RNA 1
ENSG00000258794,DUX4L27,double homeobox 4 like 27 (pseudogene)
ENSG00000258798,CCDC88C-DT,CCDC88C divergent transcript
ENSG00000258800,,
ENSG00000258804,LINC01148,long independently transcribed non-coding RNA 1148
ENSG00000258806,OR11H7,olfactory receptor family 11 subfamily H member 7 (gene/pseudogene)
ENSG00000258807,,
ENSG00000258811,,
ENSG00000258813,RBM25-AS1,RBM25 antisense RNA 1
ENSG00000258815,LINC02820,long intergenic non-protein coding RNA 2820
ENSG00000258818,RNASE4,ribonuclease A family member 4
ENSG00000258819,LINC02289,long independently transcribed non-coding RNA 2289
ENSG00000258820,,
ENSG00000258824,,
ENSG00000258828,KRT8P2,keratin 8 pseudogene 2
ENSG00000258830,,
ENSG00000258837,,
ENSG00000258839,MC1R,melanocortin 1 receptor
ENSG00000258841,EEF1A1P2,eukaryotic translation elongation factor 1 alpha 1 pseudogene 2
ENSG00000258845,,
ENSG00000258846,EEF1A1P33,eukaryotic translation elongation factor 1 alpha 1 pseudogene 33
ENSG00000258847,,
ENSG00000258851,BAG5-AS1,BAG5 antisense RNA 1
ENSG00000258857,,
ENSG00000258867,HISLA,HIF1A stabilizing long noncoding RNA
ENSG00000258871,,
ENSG00000258875,,
ENSG00000258876,TGFB3-AS1,TGFB3 antisense RNA 1
ENSG00000258881,,
ENSG00000258884,LINC02321,long independently transcribed non-coding RNA 2321
ENSG00000258890,CEP95,centrosomal protein 95
ENSG00000258891,,
ENSG00000258893,SETP2,SET pseudogene 2
ENSG00000258904,,
ENSG00000258920,FOXN3-AS1,FOXN3 antisense RNA 1
ENSG00000258922,,
ENSG00000258924,,
ENSG00000258925,NPM1P5,nucleophosmin 1 pseudogene 5
ENSG00000258926,PRKCH-AS2,PRKCH antisense RNA 2
ENSG00000258938,,
ENSG00000258940,MIA2-AS1,MIA2 antisense RNA 1
ENSG00000258944,PAPLN-AS2,PAPLN antisense RNA 2
ENSG00000258947,TUBB3,tubulin beta 3 class III
ENSG00000258951,KRT18P7,keratin 18 pseudogene 7
ENSG00000258952,SALRNA1,senescence associated long non-coding RNA 1
ENSG00000258955,LINC00519,long intergenic non-protein coding RNA 519
ENSG00000258957,GALNT16-AS1,GALNT16 and EXD2 antisense RNA 1
ENSG00000258960,FTH1P13,ferritin heavy chain 1 pseudogene 13
ENSG00000258964,,
ENSG00000258969,LINC02307,long independently transcribed non-coding RNA 2307
ENSG00000258976,,
ENSG00000258977,LINC01467,long independently transcribed non-coding RNA 1467
ENSG00000258982,YY1-DT,YY1 divergent transcript
ENSG00000258983,,
ENSG00000258984,UBE2F-SCLY,UBE2F-SCLY readthrough (NMD candidate)
ENSG00000258986,TMEM179,transmembrane protein 179
ENSG00000258990,MPPE1P1,metallophosphoesterase 1 pseudogene 1
ENSG00000258991,DUX4L19,double homeobox 4 like 19 (pseudogene)
ENSG00000259001,,
ENSG00000259002,,
ENSG00000259005,,
ENSG00000259006,,
ENSG00000259017,,
ENSG00000259020,,
ENSG00000259024,TVP23C-CDRT4,TVP23C-CDRT4 readthrough
ENSG00000259029,DUX4L18,double homeobox 4 like 18 (pseudogene)
ENSG00000259030,FPGT-TNNI3K,FPGT-TNNI3K readthrough
ENSG00000259031,BEGAIN-AS1,BEGAIN antisense RNA 1
ENSG00000259033,,
ENSG00000259039,SLC35F4-AS1,SLC35F4 antisense RNA 1
ENSG00000259040,BLOC1S5-TXNDC5,BLOC1S5-TXNDC5 readthrough (NMD candidate)
ENSG00000259045,MTCO1P2,MT-CO1 pseudogene 2
ENSG00000259049,,
ENSG00000259052,,
ENSG00000259062,ACTN1-DT,ACTN1 divergent transcript
ENSG00000259065,MIDEAS-AS1,MIDEAS antisense RNA 1
ENSG00000259066,,
ENSG00000259070,LINC00639,long independently transcribed non-coding RNA 639
ENSG00000259075,POC1B-GALNT4,POC1B-GALNT4 readthrough
ENSG00000259077,,
ENSG00000259080,,
ENSG00000259081,,
ENSG00000259084,,
ENSG00000259087,,
ENSG00000259088,,
ENSG00000259090,SEPTIN7P1,septin 7 pseudogene 1
ENSG00000259093,,
ENSG00000259094,MARCO-AS1,MARCO antisense RNA 1
ENSG00000259098,,
ENSG00000259100,COILP1,coilin pseudogene 1
ENSG00000259103,,
ENSG00000259104,PTCSC3,papillary thyroid carcinoma susceptibility candidate 3
ENSG00000259110,LINC02304,long independently transcribed non-coding RNA 2304
ENSG00000259112,NDUFC2-KCTD14,NDUFC2-KCTD14 readthrough
ENSG00000259115,,
ENSG00000259116,HSPA2-AS1,HSPA2 and ZBTB1 antisense RNA 1
ENSG00000259118,MAX-AS1,MAX antisense RNA 1
ENSG00000259129,LINC00648,long independently transcribed non-coding RNA 648
ENSG00000259130,,
ENSG00000259134,LINC00924,long independently transcribed non-coding RNA 924
ENSG00000259135,,
ENSG00000259138,,
ENSG00000259142,LINC00644,long intergenic non-protein coding RNA 644
ENSG00000259146,SIPA1L1-AS1,SIPA1L1 antisense RNA 1
ENSG00000259150,LINC00929,long independently transcribed non-coding RNA 929
ENSG00000259153,MAP3K9-DT,MAP3K9 divergent transcript
ENSG00000259154,DUX4L17,double homeobox 4 like 17 (pseudogene)
ENSG00000259155,STK16P1,serine/threonine kinase 16 pseudogene 1
ENSG00000259158,ADAM20P1,ADAM metallopeptidase domain 20 pseudogene 1
ENSG00000259163,TTC7B-AS1,TTC7B antisense RNA 1
ENSG00000259165,DDX18P1,DEAD-box helicase 18 pseudogene 1
